,Tweet,Favourites,Compound,Positive,Neutral,Negative
2284,"#Demonetisation benefits continue to roll for Lower &amp; Middle https://t.co/BQITtDmmLI,aftr Gold&amp;Food,Real estate reg… https://t.co/5Quq0i4yg6",0,0.1027,0.155,0.714,0.131
2285,"@imbhandarkar What about farmers, rape victims, the elderly, the victims of demonetisation and the future victims of nuclear power plants?",0,-0.891,0.0,0.58,0.42
2286,"Q: Give one word for ""Theory Of Fixing Economy""
A: Demonetisation

#modiquiz",4,0.0,0.0,1.0,0.0
2287,"Dear Arun Jaitley,

If Rahul Gandhi has stopped Standing
in ATM lines, it is cos of PM @NarendraModi's
Digitisation post Demonetisation.",0,0.1779,0.111,0.809,0.081
2288,"Arun Jaitley said that he anticipates a substantial increase in the tax base.

https://t.co/fc60r1Xdng",0,0.4767,0.272,0.728,0.0
2289,Demonetisation Led to 'Great Movement' Towards Digitisation: Finance Minister Arun Jaitley |… https://t.co/cnN5DsVQEc,1,0.6249,0.255,0.745,0.0
2290,"Demonetisation Wrecked that
""Class of Scoundrels"" who thought
Modi Govt wud be akin prev.
CORRUPT CONGRESS Govt

Mahatma Gandhi Arun Jaitley",0,0.0,0.0,1.0,0.0
2291,@Pun_Starr @rahulkanwal @aajtak Naxalism too.. Post demonetization all the naxalites became saints and joined BJP.… https://t.co/rjbmLCCTrd,1,0.0,0.0,1.0,0.0
2292,Demonetisation led to movement towards digitisation: Arun Jaitley https://t.co/X64U14LSf8,0,0.0,0.0,1.0,0.0
2293,The latest The Farra Design Daily! https://t.co/OXVaacCjer Thanks to @veen1983 @estradeindia #demonetization #india,0,0.4926,0.21,0.79,0.0
2294,Demonetization in Manufacturing = IoT https://t.co/7UoHFqOHsl via @mfgtechupdate #Iot #IIot #Industry40 #industrie40,2,0.0,0.0,1.0,0.0
2295,#latestnews Demonetisation led to #39;great movement#39; towards digitisation: Arun Jaitley https://t.co/cxFJYyGcqk https://t.co/pfxrYDABYd,0,0.0,0.0,1.0,0.0
2296,"@narendramodi @RBI Even after #DeMonetisation &amp; #ModiGovt's attempt to go digital, are you still using cash for pay… https://t.co/aQMmxaxRYQ",48,0.0,0.0,1.0,0.0
2297,"Dear Arun Jaitley ji,

If Demonetisation led to great movement towards Digitisation, the credit goes to NONE other than PM @narendramodi",0,0.8519,0.341,0.659,0.0
2298,@mediacrooks @ndtv @IndiaToday @IndianExpress @PrannoyRoyNDTV first demonetisation killed the cash-to-white money l… https://t.co/tQcspL4ROX,31,-0.6705,0.0,0.727,0.273
2299,"Demonetisation led to movement towards digitisation: Arun Jaitley

https://t.co/1EEgx31vv2

via Dailyhunt https://t.co/dgSLeD7yTp",1,0.0,0.0,1.0,0.0
2300,Demonetisation led to great movement towards digitisation: Arun Jaitley       Get #NarendraModi &amp; #BJP #latestnews-… https://t.co/ya3o1Ly0kt,0,0.6249,0.227,0.773,0.0
2301,"#Demonetisation led to great movement towards digitisation: Shri @arunjaitley ji
https://t.co/qotTZ8iXhc https://t.co/2cTaVcu25D",1,0.6249,0.272,0.728,0.0
2302,@batrasanjiv @digvijaya_28 For congis demonetization is a disaster. For others its a masterstroke!! So haw can the… https://t.co/4Vel89lhR4,0,-0.6892,0.0,0.762,0.238
2303,Agriculture markets are largely run through cash which was affected due to disastrous #Demonetisation acted as triggering point #Mandsaur,0,-0.6705,0.0,0.756,0.244
2304,Demonetisation led to #39;great movement#39; towards digitisation: Arun Jaitley https://t.co/ZLEOyBhV8Z #news #india #stock,0,0.0,0.0,1.0,0.0
2305,"@firstpost There could be chaos, worst than demonetization, as taxes have been irrationally applied by our genius finance minister !",0,-0.8932,0.0,0.599,0.401
2306,"Demonetisation led to great movement towards digitisation: Arun Jaitley
 https://t.co/wUBuTfyNgg https://t.co/fbE2TvVa41",0,0.6249,0.291,0.709,0.0
2307,Demonetisation led to #39;great movement#39; towards digitisation: Arun Jaitley:  Asked whether demonetisa https://t.co/9zQnrGf1Dd,0,0.0,0.0,1.0,0.0
2308,@ANI_news .Wasn't Modiji's 'panacea-4-all' n mother of all reforms- #Demonetisation supposed to put an end to this… https://t.co/JY55sq4G2U,1,0.0,0.0,1.0,0.0
2309,Slowdown in economy post DEMONETISATION as reflected in Q4 GDP data is proving disaster for poor&amp; unemployment getting worse&amp; govt sleeping.,0,-0.7906,0.0,0.731,0.269
2310,"@sanjayuvacha #Demonetization
Not the farmers,definitely the opp.leaders!Proof in the instigation!",1,0.0,0.0,1.0,0.0
2311,@joseph11345 @jgopikrishnan70 Demonetization was so badly planned. Country lucky that economy surviving. U will see after effects.,0,0.0023,0.227,0.591,0.181
2312,The government didn't think twice about forcing #Demonetisation down our throats. Why would they care that India is unprepared for GST?,0,0.4939,0.138,0.862,0.0
2313,@ANI_news @Georgekurian4K But @KirenRijiju said that Demonetization had put a stop to fake Indian currency.,0,-0.6486,0.0,0.694,0.306
2314,Possible sir. The DeMonetisation pain will come in instalments. https://t.co/XvhOhiVW1f,5,-0.5106,0.0,0.732,0.268
2315,"#Demonetisation led to 'great movement' towards digitisation: #ArunJaitley

https://t.co/l8ladecAar",11,0.6249,0.339,0.661,0.0
2316,Demonetisation led to ‘great movement’ towards digitisation: Jaitley https://t.co/cDj9s8tjya https://t.co/ThfIKqfT5e,0,0.0,0.0,1.0,0.0
2317,Has demonetization netted any big fish??? https://t.co/PsMDgwfhSy,0,0.0,0.0,1.0,0.0
2318,How #India's #Cash Chaos Is Screwing Over Their Neighbors — Oops! https://t.co/jjwY4K0GEU #economy #trade #politics https://t.co/iH7toKlIu7,4,-0.7088,0.0,0.688,0.312
2319,"Has #DeMonetisation added to farmer's distress and fanned their anger against the government?
 https://t.co/f7l1F609k7",37,-0.7964,0.0,0.628,0.372
2320,"@YouTube and @YTCreators, be careful: violent #montages might get demonetized. https://t.co/LV5L0P3pol",0,-0.5106,0.11,0.621,0.269
2321,"Demonetisation led to great movement towards digitisation: Arun Jaitley
https://t.co/SPydJeKaEd https://t.co/Jfn8ocWoMU",0,0.6249,0.291,0.709,0.0
2322,"From cash crunch due #demonetisation to price free fall coz of bumper produce, farmers woes.. in MP &amp; #Maharashtra https://t.co/zhDSVAMbNr",0,0.5106,0.148,0.852,0.0
2323,How demonetisation and Aadhaar worsened Indian farmers' plight https://t.co/tpJiSqEynf via @dailyo_,0,-0.4404,0.0,0.775,0.225
2324,"Demonetisation led to great movement towards digitisation: Arun Jaitley
https://t.co/SdZC47dNuk https://t.co/6mL4WFw4sV",0,0.6249,0.291,0.709,0.0
2325,@AmatyaKautilya That might not be the height of crisis for all we know! But prices of produce have plummeted post d… https://t.co/lJbBwhYsBI,0,-0.6588,0.0,0.827,0.173
2326,How demonetisation and Aadhaar worsened Indian farmers' plight - https://t.co/TGmj7SYbZW #GoogleAlerts,0,-0.4404,0.0,0.756,0.244
2327,On farmers issue MODI SARKAR stands exposed as DEMONETISATION has crippled them as they cudnt sell khariff crops&amp; no money for rabi sowing.,0,-0.3612,0.0,0.857,0.143
2328,#demonetisation- Government allows claimants to get new notes. I report @IndianExpress https://t.co/D18rHDdsZo,2,0.0,0.0,1.0,0.0
2329,"Demonetisation led to movement towards digitisation, claims Arun Jaitley https://t.co/8OZB2mv05M",0,0.0,0.0,1.0,0.0
2330,"""The first is the demonetisation of high denomination currency notes in November 2016. The second, more recently,... https://t.co/HYkK2hJMjO",0,0.0,0.0,1.0,0.0
2331,@JasumatiPatel @FinancialXpress we shall cross the bridge when we reach at it !! It was smooth sailing during Demonetization also !!,0,0.3111,0.102,0.898,0.0
2332,"Demonetisation led to great movement towards digitisation: Arun Jaitley
https://t.co/ovaayRRqZT

#Demonetisation https://t.co/PrF6nJxSLo",0,0.6249,0.272,0.728,0.0
2333,Demonetisation and RBI Norms: Sketchy outline: Demonetisation and RBI Norms: Sketchy outline https://t.co/VeBHG57k0Y,0,0.0,0.0,1.0,0.0
2334,Modi can improve India's GDP if he shifts focus from beef and Hindutva to reforms https://t.co/o14vGozFCY … via @dailyo_,0,0.4404,0.146,0.854,0.0
2335,"Demonetisation led to movement towards digitisation, claims Arun Jaitley https://t.co/zcXGkoOtlP",0,0.0,0.0,1.0,0.0
2336,"Demonetisation led economy towards digitisation, says Arun Jaitley https://t.co/woh9vnEPlf",0,0.0,0.0,1.0,0.0
2337,@Yr_Conscience @ArvindKejriwal Thanks to demonetisation people hoarding black money forced them to pay tax. why this was not mentioned.,0,-0.128,0.124,0.687,0.189
2338,"Demonetisation led to great movement towards digitisation: Arun Jaitley
https://t.co/2yBM97C7AP
#3yearsofModiGovt https://t.co/fq9yOWXsgA",0,0.6249,0.272,0.728,0.0
2339,"@swati_2016 @Shehla_Rashid And patriots are busy in praising demonetisation, while gdp lowered.",0,0.4588,0.233,0.667,0.1
2340,"Demonetisation led to great movement towards digitisation: Arun Jaitley
 https://t.co/RlF3Mfm71R https://t.co/WXq28peYNR",0,0.6249,0.291,0.709,0.0
2341,"Demonetisation led economy towards digitisation, says Arun Jaitley https://t.co/reDuqIfOrD",0,0.0,0.0,1.0,0.0
2342,"3. #RanveerSingh - Befikre - 10.4Cr(Badly affected by demonetisation)
4. #ArjunKapoor - HG - 9.2Cr
5. #SidharthMalhotra - BBD - 6.7Cr..(2/3)",12,-0.1531,0.0,0.897,0.103
2343,Forget demonetization. India’s central bank is worried about inflation https://t.co/imbT1XaFi0,0,-0.4767,0.0,0.661,0.339
2344,"Demonetisation led to movement towards digitisation, claims Arun Jaitley https://t.co/s08YElz9EP",0,0.0,0.0,1.0,0.0
2345,"Demonetisation led to movement towards digitisation, claims Arun Jaitley https://t.co/ezGrPpYnaU",0,0.0,0.0,1.0,0.0
2346,#Demonetisation Effects 😂😂😂 loo bhai padh loo @bhasaby https://t.co/Egul2w6TTv,0,0.0,0.0,1.0,0.0
2347,"@jgopikrishnan70 Gopi, this is only tip of the iceberg in the country. there may be 10000's of like cases till not… https://t.co/GVToHiIQKk",26,0.3612,0.106,0.894,0.0
2348,#socialinnovation #revolution Poetry like prose style site:USSR tackled queuesBut India cant https://t.co/gI3ZyZ7sa1 https://t.co/TrM0nl4KqW,0,0.3612,0.172,0.828,0.0
2349,@RBI how many days u want just to return my 5000 rs in my account #deMonetisation,0,0.0772,0.085,0.915,0.0
2350,"Demonetisation led economy towards digitisation, says Arun Jaitley https://t.co/c9eYdMOZYL #TopNews #India",0,0.0,0.0,1.0,0.0
2351,Positive impact of #Demonetization https://t.co/S7szvwCMrI,4,0.5574,0.474,0.526,0.0
2352,"@narendramodi no clarity on #GST &amp; #DeMonetisation what a rubbish govt u r running, no freedom for a common man to live better life #GST",0,0.7506,0.325,0.53,0.146
2353,Finance minister #ArunJaitley said the government was aware that #demonetisation would cause a cash crunch in India https://t.co/dMKnlTYDgl,12,0.0,0.0,1.0,0.0
2354,@waglenikhil @scroll_in Demonetization is a dead beast. Let's move on.,1,-0.6486,0.0,0.65,0.35
2355,"Demonetisation led to movement towards digitisation, claims Arun Jaitley - https://t.co/BwTS3HxLSo",0,0.0,0.0,1.0,0.0
2356,"Demonetisation led to movement towards digitisation, claims Arun Jaitley https://t.co/pW07UZFQwm https://t.co/qdRzNJTQkN",0,0.0,0.0,1.0,0.0
2357,"@ShashiTharoor Modi is the most unimaginative,ineffectual,untaught PM ever. He has been pilfering UPA policies&amp;his… https://t.co/mL3sy2S0SR",3,0.0,0.0,1.0,0.0
2358,"Demonetisation led to movement towards digitisation, claims Arun Jaitley https://t.co/B9djxKYATT",0,0.0,0.0,1.0,0.0
2359,"Demonetisation led to movement towards digitisation, claims Arun Jaitley https://t.co/osX4waHsor",7,0.0,0.0,1.0,0.0
2360,#KhodiMedia &amp; #GodiMedia will they show the after effects of DeModitisation(Oops! Demonetization) https://t.co/KyBJLmgVOZ,0,0.0,0.0,1.0,0.0
2361,"Demonetisation led to movement towards digitisation, claims Arun Jaitley",0,0.0,0.0,1.0,0.0
2362,Did any media make a story on this most likely conspiracy? Given Jaitley hails #Demonetisation for #Cashless agenda… https://t.co/n0yoXXY1Ex,0,-0.5688,0.0,0.822,0.178
2363,"There is a substantial number of assesses who have been added: Arun Jaitley
https://t.co/3KIJ6LKTTr",0,0.2732,0.22,0.78,0.0
2364,"There is a substantial number of assesses who have been added: Arun Jaitley
https://t.co/3LiHEvcWIY #lazzycow",0,0.2732,0.205,0.795,0.0
2365,@tweeetbro @ShashiTharoor Modi has a surfeit of propaganda&amp;a deficit of ideas.The only original idea… https://t.co/9ydv0MtX8L,0,-0.1027,0.135,0.706,0.159
2366,"#Demonetisation has opened a huge can of worms, and these worms will be dealt one by one. https://t.co/mVaWSfRPSg",2,0.3182,0.126,0.874,0.0
2367,"There is a substantial number of assesses who have been added: Arun Jaitley
https://t.co/ctOjwY4C12",40,0.2732,0.22,0.78,0.0
2368,All wolf r organizing demonetisation in Mandsour @AamAadmiParty @INCIndia @OfficeOfRG @KapilSibal @TimesNow @aajtak @htTweets @PMOIndia,0,0.0,0.0,1.0,0.0
2369,Demonetisation led to 'great and substantial' movement towards economic digitisation: Jait https://t.co/eM76erptR0,0,0.7096,0.371,0.629,0.0
2370,"We pushed #demonetisation without preparation causing chaos and mayhem. Now, we are pushing #GST  without preparation.",1,0.4585,0.167,0.833,0.0
2371,"Arun Jaitley said that he anticipates a substantial increase in the tax base.

https://t.co/JRj92ZE18S",0,0.4767,0.272,0.728,0.0
2372,"@sureshin11 @ShashiTharoor Modi has some tough questions to answer on #DeMonetisation scam; Brila,Sahara bribes&amp;Gas… https://t.co/33gq1TyesL",0,-0.6369,0.0,0.714,0.286
2373,"Arun Jaitley said that he anticipates a substantial increase in the tax base.

https://t.co/CKylO5xwRu",0,0.4767,0.272,0.728,0.0
2374,"@Yr_Conscience @raghav_chadha Highest tax collection is due to demonetization, unaccounted moneyand cash transactio… https://t.co/rd4k6k9HX9",16,0.0,0.0,1.0,0.0
2375,During DEMONETIZATION I bought the peas at 25rs which was 40rs per kg before DEMONETIZATION.  With bad preparatn DEMONETIZATION strangulatd,2,-0.5423,0.0,0.837,0.163
2376,"Demonetisation led to 'great movement' towards digitisation: @arunjaitley
https://t.co/6ZKrE2pEO1
#Demonetisation… https://t.co/yWfMBO0K7x",0,0.6249,0.291,0.709,0.0
2377,"Demonetisation led to digitisation of economy: Jaitley
https://t.co/ucBrrGAQ6n",1,0.0,0.0,1.0,0.0
2378,@narendramodi #imp thanks for unearthing 400cr from retired police officer MKR pillai  proud of  govt &amp; these are benefits of demonetisation,0,0.8225,0.323,0.677,0.0
2379,#Demonetisation not only brought digitisation to directly block corruption but also 1Cr new tax payers https://t.co/AwzfoBNzZX Arun Jaitley,0,-0.2382,0.0,0.897,0.103
2380,Farmer woes: From a persisting cash crunch due to demonetisation to a price free fall because of a bumper produce https://t.co/93UBU7dezo,1,0.1027,0.149,0.721,0.131
2381,"Every silver lining has a touch of grey. -- Jerry Garcia

Arun Jaitley
https://t.co/NtpdUpCQlv",0,0.0516,0.091,0.909,0.0
2382,"Be it Pre or Post Demonetisation,
for Rahul Gandhi ""ATM"" meant
""Any Time Modi""

He lost 28 Elections &amp; Modi's Digitisation Won

Arun Jaitley",0,0.34,0.132,0.786,0.082
2383,"#Demonetisation benefits continue to roll for Lower &amp; Middle https://t.co/BQITtDmmLI,aftr Gold&amp;Food,Real estate reg… https://t.co/5Quq0i4yg6",0,0.1027,0.155,0.714,0.131
2384,"@imbhandarkar What about farmers, rape victims, the elderly, the victims of demonetisation and the future victims of nuclear power plants?",0,-0.891,0.0,0.58,0.42
2385,"Q: Give one word for ""Theory Of Fixing Economy""
A: Demonetisation

#modiquiz",4,0.0,0.0,1.0,0.0
2386,"Dear Arun Jaitley,

If Rahul Gandhi has stopped Standing
in ATM lines, it is cos of PM @NarendraModi's
Digitisation post Demonetisation.",0,0.1779,0.111,0.809,0.081
2387,"Arun Jaitley said that he anticipates a substantial increase in the tax base.

https://t.co/fc60r1Xdng",0,0.4767,0.272,0.728,0.0
2388,Demonetisation Led to 'Great Movement' Towards Digitisation: Finance Minister Arun Jaitley |… https://t.co/cnN5DsVQEc,1,0.6249,0.255,0.745,0.0
2389,"Demonetisation Wrecked that
""Class of Scoundrels"" who thought
Modi Govt wud be akin prev.
CORRUPT CONGRESS Govt

Mahatma Gandhi Arun Jaitley",0,0.0,0.0,1.0,0.0
2390,@Pun_Starr @rahulkanwal @aajtak Naxalism too.. Post demonetization all the naxalites became saints and joined BJP.… https://t.co/rjbmLCCTrd,1,0.0,0.0,1.0,0.0
2391,Demonetisation led to movement towards digitisation: Arun Jaitley https://t.co/X64U14LSf8,0,0.0,0.0,1.0,0.0
2392,The latest The Farra Design Daily! https://t.co/OXVaacCjer Thanks to @veen1983 @estradeindia #demonetization #india,0,0.4926,0.21,0.79,0.0
2393,Demonetization in Manufacturing = IoT https://t.co/7UoHFqOHsl via @mfgtechupdate #Iot #IIot #Industry40 #industrie40,2,0.0,0.0,1.0,0.0
2394,#latestnews Demonetisation led to #39;great movement#39; towards digitisation: Arun Jaitley https://t.co/cxFJYyGcqk https://t.co/pfxrYDABYd,0,0.0,0.0,1.0,0.0
2395,"@narendramodi @RBI Even after #DeMonetisation &amp; #ModiGovt's attempt to go digital, are you still using cash for pay… https://t.co/aQMmxaxRYQ",48,0.0,0.0,1.0,0.0
2396,"Dear Arun Jaitley ji,

If Demonetisation led to great movement towards Digitisation, the credit goes to NONE other than PM @narendramodi",0,0.8519,0.341,0.659,0.0
2397,@mediacrooks @ndtv @IndiaToday @IndianExpress @PrannoyRoyNDTV first demonetisation killed the cash-to-white money l… https://t.co/tQcspL4ROX,31,-0.6705,0.0,0.727,0.273
2398,"Demonetisation led to movement towards digitisation: Arun Jaitley

https://t.co/1EEgx31vv2

via Dailyhunt https://t.co/dgSLeD7yTp",1,0.0,0.0,1.0,0.0
2399,Demonetisation led to great movement towards digitisation: Arun Jaitley       Get #NarendraModi &amp; #BJP #latestnews-… https://t.co/ya3o1Ly0kt,0,0.6249,0.227,0.773,0.0
2400,"#Demonetisation led to great movement towards digitisation: Shri @arunjaitley ji
https://t.co/qotTZ8iXhc https://t.co/2cTaVcu25D",1,0.6249,0.272,0.728,0.0
2401,@batrasanjiv @digvijaya_28 For congis demonetization is a disaster. For others its a masterstroke!! So haw can the… https://t.co/4Vel89lhR4,0,-0.6892,0.0,0.762,0.238
2402,Agriculture markets are largely run through cash which was affected due to disastrous #Demonetisation acted as triggering point #Mandsaur,0,-0.6705,0.0,0.756,0.244
2403,Demonetisation led to #39;great movement#39; towards digitisation: Arun Jaitley https://t.co/ZLEOyBhV8Z #news #india #stock,0,0.0,0.0,1.0,0.0
2404,"@firstpost There could be chaos, worst than demonetization, as taxes have been irrationally applied by our genius finance minister !",0,-0.8932,0.0,0.599,0.401
2405,"Demonetisation led to great movement towards digitisation: Arun Jaitley
 https://t.co/wUBuTfyNgg https://t.co/fbE2TvVa41",0,0.6249,0.291,0.709,0.0
2406,Demonetisation led to #39;great movement#39; towards digitisation: Arun Jaitley:  Asked whether demonetisa https://t.co/9zQnrGf1Dd,0,0.0,0.0,1.0,0.0
2407,@ANI_news .Wasn't Modiji's 'panacea-4-all' n mother of all reforms- #Demonetisation supposed to put an end to this… https://t.co/JY55sq4G2U,1,0.0,0.0,1.0,0.0
2408,Slowdown in economy post DEMONETISATION as reflected in Q4 GDP data is proving disaster for poor&amp; unemployment getting worse&amp; govt sleeping.,0,-0.7906,0.0,0.731,0.269
2409,"@sanjayuvacha #Demonetization
Not the farmers,definitely the opp.leaders!Proof in the instigation!",1,0.0,0.0,1.0,0.0
2410,@joseph11345 @jgopikrishnan70 Demonetization was so badly planned. Country lucky that economy surviving. U will see after effects.,0,0.0023,0.227,0.591,0.181
2411,The government didn't think twice about forcing #Demonetisation down our throats. Why would they care that India is unprepared for GST?,0,0.4939,0.138,0.862,0.0
2412,@ANI_news @Georgekurian4K But @KirenRijiju said that Demonetization had put a stop to fake Indian currency.,0,-0.6486,0.0,0.694,0.306
2413,Possible sir. The DeMonetisation pain will come in instalments. https://t.co/XvhOhiVW1f,5,-0.5106,0.0,0.732,0.268
2414,"#Demonetisation led to 'great movement' towards digitisation: #ArunJaitley

https://t.co/l8ladecAar",11,0.6249,0.339,0.661,0.0
2415,Demonetisation led to ‘great movement’ towards digitisation: Jaitley https://t.co/cDj9s8tjya https://t.co/ThfIKqfT5e,0,0.0,0.0,1.0,0.0
2416,Has demonetization netted any big fish??? https://t.co/PsMDgwfhSy,0,0.0,0.0,1.0,0.0
2417,How #India's #Cash Chaos Is Screwing Over Their Neighbors — Oops! https://t.co/jjwY4K0GEU #economy #trade #politics https://t.co/iH7toKlIu7,4,-0.7088,0.0,0.688,0.312
2418,"Has #DeMonetisation added to farmer's distress and fanned their anger against the government?
 https://t.co/f7l1F609k7",37,-0.7964,0.0,0.628,0.372
2419,"@YouTube and @YTCreators, be careful: violent #montages might get demonetized. https://t.co/LV5L0P3pol",0,-0.5106,0.11,0.621,0.269
2420,"Demonetisation led to great movement towards digitisation: Arun Jaitley
https://t.co/SPydJeKaEd https://t.co/Jfn8ocWoMU",0,0.6249,0.291,0.709,0.0
2421,"From cash crunch due #demonetisation to price free fall coz of bumper produce, farmers woes.. in MP &amp; #Maharashtra https://t.co/zhDSVAMbNr",0,0.5106,0.148,0.852,0.0
2422,How demonetisation and Aadhaar worsened Indian farmers' plight https://t.co/tpJiSqEynf via @dailyo_,0,-0.4404,0.0,0.775,0.225
2423,"Demonetisation led to great movement towards digitisation: Arun Jaitley
https://t.co/SdZC47dNuk https://t.co/6mL4WFw4sV",0,0.6249,0.291,0.709,0.0
2424,@AmatyaKautilya That might not be the height of crisis for all we know! But prices of produce have plummeted post d… https://t.co/lJbBwhYsBI,0,-0.6588,0.0,0.827,0.173
2425,How demonetisation and Aadhaar worsened Indian farmers' plight - https://t.co/TGmj7SYbZW #GoogleAlerts,0,-0.4404,0.0,0.756,0.244
2426,On farmers issue MODI SARKAR stands exposed as DEMONETISATION has crippled them as they cudnt sell khariff crops&amp; no money for rabi sowing.,0,-0.3612,0.0,0.857,0.143
2427,#demonetisation- Government allows claimants to get new notes. I report @IndianExpress https://t.co/D18rHDdsZo,2,0.0,0.0,1.0,0.0
2428,"Demonetisation led to movement towards digitisation, claims Arun Jaitley https://t.co/8OZB2mv05M",0,0.0,0.0,1.0,0.0
2429,"""The first is the demonetisation of high denomination currency notes in November 2016. The second, more recently,... https://t.co/HYkK2hJMjO",0,0.0,0.0,1.0,0.0
2430,@JasumatiPatel @FinancialXpress we shall cross the bridge when we reach at it !! It was smooth sailing during Demonetization also !!,0,0.3111,0.102,0.898,0.0
2431,"Demonetisation led to great movement towards digitisation: Arun Jaitley
https://t.co/ovaayRRqZT

#Demonetisation https://t.co/PrF6nJxSLo",0,0.6249,0.272,0.728,0.0
2432,Demonetisation and RBI Norms: Sketchy outline: Demonetisation and RBI Norms: Sketchy outline https://t.co/VeBHG57k0Y,0,0.0,0.0,1.0,0.0
2433,Modi can improve India's GDP if he shifts focus from beef and Hindutva to reforms https://t.co/o14vGozFCY … via @dailyo_,0,0.4404,0.146,0.854,0.0
2434,"Demonetisation led to movement towards digitisation, claims Arun Jaitley https://t.co/zcXGkoOtlP",0,0.0,0.0,1.0,0.0
2435,"Demonetisation led economy towards digitisation, says Arun Jaitley https://t.co/woh9vnEPlf",0,0.0,0.0,1.0,0.0
2436,@Yr_Conscience @ArvindKejriwal Thanks to demonetisation people hoarding black money forced them to pay tax. why this was not mentioned.,0,-0.128,0.124,0.687,0.189
2437,"Demonetisation led to great movement towards digitisation: Arun Jaitley
https://t.co/2yBM97C7AP
#3yearsofModiGovt https://t.co/fq9yOWXsgA",0,0.6249,0.272,0.728,0.0
2438,"@swati_2016 @Shehla_Rashid And patriots are busy in praising demonetisation, while gdp lowered.",0,0.4588,0.233,0.667,0.1
2439,"Demonetisation led to great movement towards digitisation: Arun Jaitley
 https://t.co/RlF3Mfm71R https://t.co/WXq28peYNR",0,0.6249,0.291,0.709,0.0
2440,"Demonetisation led economy towards digitisation, says Arun Jaitley https://t.co/reDuqIfOrD",0,0.0,0.0,1.0,0.0
2441,"3. #RanveerSingh - Befikre - 10.4Cr(Badly affected by demonetisation)
4. #ArjunKapoor - HG - 9.2Cr
5. #SidharthMalhotra - BBD - 6.7Cr..(2/3)",12,-0.1531,0.0,0.897,0.103
2442,Forget demonetization. India’s central bank is worried about inflation https://t.co/imbT1XaFi0,0,-0.4767,0.0,0.661,0.339
2443,"Demonetisation led to movement towards digitisation, claims Arun Jaitley https://t.co/s08YElz9EP",0,0.0,0.0,1.0,0.0
2444,"Demonetisation led to movement towards digitisation, claims Arun Jaitley https://t.co/ezGrPpYnaU",0,0.0,0.0,1.0,0.0
2445,#Demonetisation Effects 😂😂😂 loo bhai padh loo @bhasaby https://t.co/Egul2w6TTv,0,0.0,0.0,1.0,0.0
2446,"@jgopikrishnan70 Gopi, this is only tip of the iceberg in the country. there may be 10000's of like cases till not… https://t.co/GVToHiIQKk",26,0.3612,0.106,0.894,0.0
2447,#socialinnovation #revolution Poetry like prose style site:USSR tackled queuesBut India cant https://t.co/gI3ZyZ7sa1 https://t.co/TrM0nl4KqW,0,0.3612,0.172,0.828,0.0
2448,@RBI how many days u want just to return my 5000 rs in my account #deMonetisation,0,0.0772,0.085,0.915,0.0
2449,"Demonetisation led economy towards digitisation, says Arun Jaitley https://t.co/c9eYdMOZYL #TopNews #India",0,0.0,0.0,1.0,0.0
2450,Positive impact of #Demonetization https://t.co/S7szvwCMrI,4,0.5574,0.474,0.526,0.0
2451,"@narendramodi no clarity on #GST &amp; #DeMonetisation what a rubbish govt u r running, no freedom for a common man to live better life #GST",0,0.7506,0.325,0.53,0.146
2452,Finance minister #ArunJaitley said the government was aware that #demonetisation would cause a cash crunch in India https://t.co/dMKnlTYDgl,12,0.0,0.0,1.0,0.0
2453,@waglenikhil @scroll_in Demonetization is a dead beast. Let's move on.,1,-0.6486,0.0,0.65,0.35
2454,"Demonetisation led to movement towards digitisation, claims Arun Jaitley - https://t.co/BwTS3HxLSo",0,0.0,0.0,1.0,0.0
2455,"Demonetisation led to movement towards digitisation, claims Arun Jaitley https://t.co/pW07UZFQwm https://t.co/qdRzNJTQkN",0,0.0,0.0,1.0,0.0
2456,"@ShashiTharoor Modi is the most unimaginative,ineffectual,untaught PM ever. He has been pilfering UPA policies&amp;his… https://t.co/mL3sy2S0SR",3,0.0,0.0,1.0,0.0
2457,"Demonetisation led to movement towards digitisation, claims Arun Jaitley https://t.co/B9djxKYATT",0,0.0,0.0,1.0,0.0
2458,"Demonetisation led to movement towards digitisation, claims Arun Jaitley https://t.co/osX4waHsor",7,0.0,0.0,1.0,0.0
2459,#KhodiMedia &amp; #GodiMedia will they show the after effects of DeModitisation(Oops! Demonetization) https://t.co/KyBJLmgVOZ,0,0.0,0.0,1.0,0.0
2460,"Demonetisation led to movement towards digitisation, claims Arun Jaitley",0,0.0,0.0,1.0,0.0
2461,Did any media make a story on this most likely conspiracy? Given Jaitley hails #Demonetisation for #Cashless agenda… https://t.co/n0yoXXY1Ex,0,-0.5688,0.0,0.822,0.178
2462,"There is a substantial number of assesses who have been added: Arun Jaitley
https://t.co/3KIJ6LKTTr",0,0.2732,0.22,0.78,0.0
2463,"There is a substantial number of assesses who have been added: Arun Jaitley
https://t.co/3LiHEvcWIY #lazzycow",0,0.2732,0.205,0.795,0.0
2464,@tweeetbro @ShashiTharoor Modi has a surfeit of propaganda&amp;a deficit of ideas.The only original idea… https://t.co/9ydv0MtX8L,0,-0.1027,0.135,0.706,0.159
2465,"#Demonetisation has opened a huge can of worms, and these worms will be dealt one by one. https://t.co/mVaWSfRPSg",2,0.3182,0.126,0.874,0.0
